LAB_SEED,List,Match,Orientation,PList,Probe,Target,Task,acc,accuracy,alt_task,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction_SC,correct_Probe_Prac_response,correct_Probe_response,correct_Probe_sti_response,correct_Start_SC,correct_Target_response,correct_Target_response_Prac,correct_Welcom_SC,correct_count,correct_response,count_Check_This,count_Disable_Mouse,count_EN_selection,count_EXP,count_First_Fixation,count_First_Fixation_Prac,count_Instruction_DE,count_Instruction_E,count_Instruction_HUN,count_Instruction_NOR,count_Instruction_PL,count_Instruction_SC,count_Instruction_TC,count_Instruction_THAI,count_Instruction_TUR,count_LAB_SEED,count_Language_Selection,count_List_Select_DE,count_List_Select_E,count_List_Select_HUN,count_List_Select_NOR,count_List_Select_PL,count_List_Select_SC,count_List_Select_TC,count_List_Select_THAI,count_List_Select_TUR,count_List_Selection,count_Memory_loop,count_Memory_sequence,count_Prac,count_Prac_Count,count_Prac_Reset,count_Prac_Trial,count_Prac_loop,count_Prac_seq,count_Prac_setup,count_Probe,count_Probe_Collect,count_Probe_Prac,count_Probe_Prac_response,count_Probe_import,count_Probe_response,count_Probe_sti,count_Probe_sti_correct,count_Probe_sti_response,count_Probe_sti_wrong,count_STUDY_order,count_Second_Fixation,count_Second_Fixation_Prac,count_Start_DE,count_Start_E,count_Start_HUN,count_Start_NOR,count_Start_PL,count_Start_SC,count_Start_TC,count_Start_THAI,count_Start_TUR,count_Target,count_Target_Prac,count_Target_response,count_Target_response_Prac,count_Target_response_correct,count_Target_response_correct_Prac,count_Target_response_noans,count_Target_response_noans_Prac,count_Target_response_wrong,count_Target_response_wrong_Prac,count_Trial_logger,count_Verification_Break,count_Verification_End,count_Verification_Exp,count_Verification_Prac,count_Verification_Start,count_Verification_Trial,count_Verification_Welcome,count_Verification_loop,count_Welcom_SC,count_Welcom_TC,count_Welcom_THAI,count_Welcom_TUR,count_Welcome_DE,count_Welcome_E,count_Welcome_HUN,count_Welcome_NOR,count_Welcome_PL,count_presetup,datetime,de,description,disable_garbage_collection,empty_column,en,en1,en2,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,form_response,fullscreen,height,hun,keyboard_backend,live_row,live_row_Prac,live_row_Prac_loop,live_row_Verification_loop,logfile,mouse_backend,nor,opensesame_codename,opensesame_version,pol,rectarget,repeat_cycle,reset_loop,response,response_Instruction_DE,response_Instruction_E,response_Instruction_HUN,response_Instruction_NOR,response_Instruction_PL,response_Instruction_SC,response_Instruction_TC,response_Instruction_THAI,response_Instruction_TUR,response_Probe_Prac_response,response_Probe_response,response_Probe_sti_response,response_Start_DE,response_Start_E,response_Start_HUN,response_Start_NOR,response_Start_PL,response_Start_SC,response_Start_TC,response_Start_THAI,response_Start_TUR,response_Target_response,response_Target_response_Prac,response_Verification_Break,response_Verification_End,response_Welcom_SC,response_Welcom_TC,response_Welcom_THAI,response_Welcom_TUR,response_Welcome_DE,response_Welcome_E,response_Welcome_HUN,response_Welcome_NOR,response_Welcome_PL,response_time,response_time_Instruction_DE,response_time_Instruction_E,response_time_Instruction_HUN,response_time_Instruction_NOR,response_time_Instruction_PL,response_time_Instruction_SC,response_time_Instruction_TC,response_time_Instruction_THAI,response_time_Instruction_TUR,response_time_Probe_Prac_response,response_time_Probe_response,response_time_Probe_sti_response,response_time_Start_DE,response_time_Start_E,response_time_Start_HUN,response_time_Start_NOR,response_time_Start_PL,response_time_Start_SC,response_time_Start_TC,response_time_Start_THAI,response_time_Start_TUR,response_time_Target_response,response_time_Target_response_Prac,response_time_Verification_Break,response_time_Verification_End,response_time_Welcom_SC,response_time_Welcom_TC,response_time_Welcom_THAI,response_time_Welcom_TUR,response_time_Welcome_DE,response_time_Welcome_E,response_time_Welcome_HUN,response_time_Welcome_NOR,response_time_Welcome_PL,round_decimals,sampler_backend,sc,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,task_order,tc,thai,time_Check_This,time_Disable_Mouse,time_EN_selection,time_EXP,time_First_Fixation,time_First_Fixation_Prac,time_Instruction_DE,time_Instruction_E,time_Instruction_HUN,time_Instruction_NOR,time_Instruction_PL,time_Instruction_SC,time_Instruction_TC,time_Instruction_THAI,time_Instruction_TUR,time_LAB_SEED,time_Language_Selection,time_List_Select_DE,time_List_Select_E,time_List_Select_HUN,time_List_Select_NOR,time_List_Select_PL,time_List_Select_SC,time_List_Select_TC,time_List_Select_THAI,time_List_Select_TUR,time_List_Selection,time_Memory_loop,time_Memory_sequence,time_Prac,time_Prac_Count,time_Prac_Reset,time_Prac_Trial,time_Prac_loop,time_Prac_seq,time_Prac_setup,time_Probe,time_Probe_Collect,time_Probe_Prac,time_Probe_Prac_response,time_Probe_import,time_Probe_response,time_Probe_sti,time_Probe_sti_correct,time_Probe_sti_response,time_Probe_sti_wrong,time_STUDY_order,time_Second_Fixation,time_Second_Fixation_Prac,time_Start_DE,time_Start_E,time_Start_HUN,time_Start_NOR,time_Start_PL,time_Start_SC,time_Start_TC,time_Start_THAI,time_Start_TUR,time_Target,time_Target_Prac,time_Target_response,time_Target_response_Prac,time_Target_response_correct,time_Target_response_correct_Prac,time_Target_response_noans,time_Target_response_noans_Prac,time_Target_response_wrong,time_Target_response_wrong_Prac,time_Trial_logger,time_Verification_Break,time_Verification_End,time_Verification_Exp,time_Verification_Prac,time_Verification_Start,time_Verification_Trial,time_Verification_Welcome,time_Verification_loop,time_Welcom_SC,time_Welcom_TC,time_Welcom_THAI,time_Welcom_TUR,time_Welcome_DE,time_Welcome_E,time_Welcome_HUN,time_Welcome_NOR,time_Welcome_PL,time_presetup,title,total_correct,total_response_time,total_responses,tur,uniform_coordinates,width
5316,SC_List03.csv,Y,H,SC_Prac1.csv,木匠把钉子锤进了墙壁。,nailH.jpg,V,38.0952380952,38.0952380952,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1726.5952381,1726.5952381,#ffffff,yes,legacy,legacy,legacy,0,uniform,1,undefined,0,0,NA,undefined,1,1,undefined,6,j,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,19,5,19,5,5,0,0,0,19,19,NA,0,NA,NA,NA,NA,0,0,19,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19,0,19,0,19,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,0,6,5,0,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,NA,0,0,j,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,space,NA,NA,NA,j,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,1388,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,1501,NA,NA,NA,NA,NA,NA,15615,NA,NA,NA,1388,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,331358,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,NA,NA,199511,315507,287715,311769,287715,287713,199511,332363,332364,312778,312780,NA,332365,NA,NA,NA,NA,NA,333876,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,334380,314540,334390,314549,335781,315006,NA,282850,NA,287131,336281,NA,NA,331190,199510,315556,331356,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,16,72517,42,no,yes,1024
5316,SC_List03.csv,F,F,SC_Prac1.csv,克拉丽莎希望她生日那天能得到一辆红色自行车。,trmpet.jpg,V,38.6363636364,38.6363636364,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1711.84090909,1711.84090909,#ffffff,yes,legacy,legacy,legacy,0,uniform,1,undefined,0,0,NA,undefined,1,1,undefined,6,f,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,19,5,19,5,5,0,1,1,19,19,NA,1,NA,NA,NA,NA,0,1,19,0,0,0,0,0,0,0,0,0,1,19,1,19,1,19,1,19,1,19,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,1,6,5,1,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,NA,0,0,f,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,space,NA,NA,NA,f,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,1032,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,1772,NA,NA,NA,NA,NA,NA,15615,NA,NA,NA,1032,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,336635,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,NA,NA,199511,315507,287715,311769,287715,287713,199511,337640,337641,312778,312780,NA,337642,NA,NA,NA,NA,NA,339421,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,339924,314540,339927,314549,340961,315006,NA,282850,NA,287131,341461,NA,NA,331190,199510,315556,336631,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,17,75321,44,no,yes,1024
5316,SC_List03.csv,F,F,SC_Prac1.csv,那只狗兴奋地把骨头扔在了地毯上。,mitten.jpg,V,39.1304347826,39.1304347826,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1681.84782609,1681.84782609,#ffffff,yes,legacy,legacy,legacy,0,uniform,1,undefined,0,0,NA,undefined,1,1,undefined,6,f,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,19,5,19,5,5,0,2,2,19,19,NA,2,NA,NA,NA,NA,0,2,19,0,0,0,0,0,0,0,0,0,2,19,2,19,2,19,2,19,2,19,2,NA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,2,6,5,2,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,NA,0,0,f,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,space,NA,NA,NA,f,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,932,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,1112,NA,NA,NA,NA,NA,NA,15615,NA,NA,NA,932,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,341781,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,NA,NA,199511,315507,287715,311769,287715,287713,199511,342787,342788,312778,312780,NA,342789,NA,NA,NA,NA,NA,343907,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,344412,314540,344420,314549,345355,315006,NA,282850,NA,287131,345855,NA,NA,331190,199510,315556,341776,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,18,77365,46,no,yes,1024
5316,SC_List03.csv,N,V,SC_Prac1.csv,娃娃用蜡笔在卧室的地板画了一个可爱的小猫。,crayonH.jpg,V,37.5,37.5,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1656.4375,1656.4375,#ffffff,yes,legacy,legacy,legacy,0,uniform,0,undefined,0,0,NA,undefined,0,1,undefined,6,j,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,0,19,5,19,5,5,0,3,3,19,19,NA,3,NA,NA,NA,NA,0,3,19,0,0,0,0,0,0,0,0,0,3,19,3,19,3,19,3,19,3,19,3,NA,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,3,6,5,3,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,NA,0,0,f,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,space,NA,NA,NA,f,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,1161,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,983,NA,NA,NA,NA,NA,NA,15615,NA,NA,NA,1161,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,346127,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,NA,NA,199511,315507,287715,311769,287715,287713,199511,347132,347132,312778,312780,NA,347134,NA,NA,NA,NA,NA,348125,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,348629,314540,348639,314549,345355,315006,NA,282850,349803,287131,350303,NA,NA,331190,199510,315556,346122,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,18,79509,48,no,yes,1024
5316,SC_List03.csv,F,F,SC_Prac1.csv,小孩骑着他的三轮车四处转悠。,tapedispenser.jpg,V,38,38,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1637.38,1637.38,#ffffff,yes,legacy,legacy,legacy,0,uniform,1,undefined,0,0,NA,undefined,1,1,undefined,6,f,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,0,19,5,19,5,5,0,4,4,19,19,NA,4,NA,NA,NA,NA,0,4,19,0,0,0,0,0,0,0,0,0,4,19,4,19,4,19,4,19,4,19,4,NA,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,4,6,5,4,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,NA,0,0,f,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,space,NA,NA,NA,f,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,964,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,1396,NA,NA,NA,NA,NA,NA,15615,NA,NA,NA,964,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,350610,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,NA,NA,199511,315507,287715,311769,287715,287713,199511,351615,351615,312778,312780,NA,351646,NA,NA,NA,NA,NA,353046,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,353552,314540,353565,314549,354535,315006,NA,282850,349803,287131,355035,NA,NA,331190,199510,315556,350605,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,19,81869,50,no,yes,1024
5316,SC_List03.csv,N,V,SC_Prac1.csv,猎人打开手电筒照在洞口的地板上。,flashH.jpg,V,38.4615384615,38.4615384615,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1624.67307692,1624.67307692,#ffffff,yes,legacy,legacy,legacy,0,uniform,1,undefined,0,0,NA,undefined,1,1,undefined,6,j,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,0,19,5,19,5,5,0,5,5,19,19,NA,5,NA,NA,NA,NA,0,5,19,0,0,0,0,0,0,0,0,0,5,19,5,19,5,19,5,19,5,19,5,NA,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,5,6,5,5,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,NA,0,0,j,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,space,NA,NA,NA,j,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,1155,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,1459,NA,NA,NA,NA,NA,NA,15615,NA,NA,NA,1155,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,355413,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,NA,NA,199511,315507,287715,311769,287715,287713,199511,356419,356419,312778,312780,NA,356420,NA,NA,NA,NA,NA,357882,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,358384,314540,358390,314549,359547,315006,NA,282850,349803,287131,360047,NA,NA,331190,199510,315556,355410,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,20,84483,52,no,yes,1024
5316,SC_List03.csv,N,V,SC_Prac1.csv,猎人打开手电筒照在洞口的地板上。,flashH.jpg,M,37.7358490566,37.7358490566,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1660.8490566,1660.8490566,#ffffff,yes,legacy,legacy,legacy,0,uniform,0,undefined,0,0,0,undefined,1,1,undefined,6,f,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,19,5,19,5,5,0,5,5,19,19,0,5,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,5,19,5,19,5,19,5,19,5,19,6,NA,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,0,6,5,5,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,那只狗兴奋地把骨头扔在了地毯上。,0,0,j,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,j,NA,NA,NA,NA,NA,space,NA,NA,NA,j,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,3542,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,1459,3542,NA,NA,NA,NA,NA,15615,NA,NA,NA,1155,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,355413,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,360110,360347,199511,315507,287715,311769,287715,287713,199511,356419,356419,312778,312780,360347,356420,360349,NA,360349,363894,NA,357882,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,358384,314540,358390,314549,359547,315006,NA,282850,349803,287131,365394,NA,NA,331190,199510,315556,355410,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,20,88025,53,no,yes,1024
5316,SC_List03.csv,F,F,SC_Prac1.csv,教练生气地把水壶扔到了地上。,ftball.jpg,V,38.1818181818,38.1818181818,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1668.09090909,1668.09090909,#ffffff,yes,legacy,legacy,legacy,0,uniform,1,undefined,0,0,0,undefined,1,1,undefined,6,f,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,5,19,5,5,0,6,6,19,19,0,6,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,6,19,6,19,6,19,6,19,6,19,7,NA,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,6,6,5,6,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,那只狗兴奋地把骨头扔在了地毯上。,0,0,f,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,j,NA,NA,NA,NA,NA,space,NA,NA,NA,f,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,1167,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,2553,3542,NA,NA,NA,NA,NA,15615,NA,NA,NA,1167,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,365704,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,360110,360347,199511,315507,287715,311769,287715,287713,199511,366709,366709,312778,312780,360347,366715,360349,NA,360349,363894,NA,369270,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,369775,314540,369779,314549,370949,315006,NA,282850,349803,287131,371449,NA,NA,331190,199510,315556,365701,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,21,91745,55,no,yes,1024
5316,SC_List03.csv,Y,V,SC_Prac1.csv,图书馆员把那本书放回了书架。,bookV.jpg,V,38.5964912281,38.5964912281,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1643.68421053,1643.68421053,#ffffff,yes,legacy,legacy,legacy,0,uniform,1,undefined,0,0,0,undefined,1,1,undefined,6,j,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,5,19,5,5,0,7,7,19,19,0,7,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,7,19,7,19,7,19,7,19,7,19,8,NA,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,7,6,5,7,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,那只狗兴奋地把骨头扔在了地毯上。,0,0,j,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,j,NA,NA,NA,NA,NA,space,NA,NA,NA,j,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,752,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,1193,3542,NA,NA,NA,NA,NA,15615,NA,NA,NA,752,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,371735,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,360110,360347,199511,315507,287715,311769,287715,287713,199511,372739,372740,312778,312780,360347,372740,360349,NA,360349,363894,NA,373939,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,374444,314540,374452,314549,375209,315006,NA,282850,349803,287131,375709,NA,NA,331190,199510,315556,371724,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,22,93690,57,no,yes,1024
5316,SC_List03.csv,F,F,SC_Prac1.csv,导游带领队伍到达圆形剧场的顶部。,wndmil.jpg,V,38.9830508475,38.9830508475,"[5, 9, 14, 19, 21, 26, 30, 35, 37, 42, 45]",1645.18644068,1645.18644068,#ffffff,yes,legacy,legacy,legacy,0,uniform,1,undefined,0,0,0,undefined,1,1,undefined,6,f,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,5,19,5,5,0,8,8,19,19,0,8,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,8,19,8,19,8,19,8,19,8,19,9,NA,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12/18/19 18:57:30,no,Matching Tasks,yes,,no,no,no,OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp,C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts,no,chinese-japanese-korean,no,18,no,#0000ff,no,简体中文,yes,768,no,legacy,8,6,5,8,C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-44.csv,legacy,no,Kafkaesque Koffka,3.2.8,no,那只狗兴奋地把骨头扔在了地毯上。,0,0,f,NA,NA,NA,NA,NA,f,NA,NA,NA,space,space,j,NA,NA,NA,NA,NA,space,NA,NA,NA,f,j,NA,NA,space,NA,NA,NA,NA,NA,NA,NA,NA,1414,NA,NA,NA,NA,NA,178571,NA,NA,NA,1252,1962,3542,NA,NA,NA,NA,NA,15615,NA,NA,NA,1414,453,NA,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,2,legacy,yes,1024,2,48000,-16,EXP,23,even,Yes,no,no,NA,19746,NA,5484,375977,311773,NA,NA,NA,NA,NA,20921,NA,NA,NA,5490,18817,NA,NA,NA,NA,NA,19732,NA,NA,NA,19732,360110,360347,199511,315507,287715,311769,287715,287713,199511,376982,376982,312778,312780,360347,376983,360349,NA,360349,363894,NA,378951,314035,NA,NA,NA,NA,NA,315561,NA,NA,NA,379456,314540,379459,314549,380876,315006,NA,282850,349803,287131,381376,NA,NA,331190,199510,315556,375975,19746,331190,19749,NA,NA,NA,NA,NA,NA,NA,NA,331190,Orientation_PSA2018,23,97066,59,no,yes,1024
